NaN,high,O,,
NaN,levels,O,,
NaN,of,O,,
NaN,PFAS,B-chem,,
NaN,in,O,,
NaN,the,O,,
NaN,milk.\“It,O,,
NaN,’s,O,,
NaN,been,O,,
NaN,devastating,O,,
NaN,.,O,,
Sentence 15,We,O,,
NaN,kind,O,,
NaN,of,O,,
NaN,get,O,,
NaN,treated,O,,
NaN,like,O,,
NaN,we,O,,
NaN,are,O,,
NaN,criminals,\,O,
NaN,”,O,,
NaN,said,O,,
NaN,Stoneridge,O,,
NaN,Farm,O,,
NaN,’s,O,,
NaN,Fred,O,,
NaN,Stone,O,,
NaN,,,O,
NaN,whose,O,,
NaN,blood,O,,
NaN,has,O,,
NaN,also,O,,
NaN,tested,O,,
NaN,high,O,,
NaN,for,O,,
NaN,PFAS,B-chem,,
NaN,from,O,,
NaN,what,O,,
NaN,he,O,,
NaN,believes,O,,
NaN,was,O,,
NaN,drinking,O,,
NaN,contaminated,O,,
NaN,water,O,,
NaN,and,O,,
NaN,milk,O,,
NaN,over,O,,
NaN,the,O,,
NaN,years,O,,
NaN,.,O,,
Sentence 16,The,O,,
NaN,concern,O,,
NaN,is,O,,
NaN,that,O,,
NaN,certain,O,,
NaN,PFAS,B-chem,,
NaN,chemicals,I-chem,,
NaN,,,O,
NaN,which,O,,
NaN,studies,O,,
NaN,have,O,,
NaN,associated,O,,
NaN,with,O,,
NaN,increased,O,,
NaN,risk,O,,
NaN,of,O,,
NaN,cancer,O,,
NaN,and,O,,
NaN,damage,O,,
NaN,to,O,,
NaN,organs,O,,
NaN,such,O,,
NaN,as,O,,
NaN,the,O,,
NaN,liver,O,,
NaN,and,O,,
NaN,thyroid,O,,
NaN,,,O,
NaN,could,O,,
NaN,be,O,,
NaN,absorbed,O,,
NaN,by,O,,
NaN,crops,O,,
NaN,grown,O,,
NaN,in,O,,
NaN,soils,O,,
NaN,treated,O,,
NaN,with,O,,
NaN,polluted,O,,
NaN,sludge,B-chem,,
NaN,and,O,,
NaN,wind,O,,
NaN,up,O,,
NaN,in,O,,
NaN,foods,O,,
NaN,.,O,,
Sentence 17,The,O,,
NaN,Food,O,,
NaN,and,O,,
NaN,Drug,O,,
NaN,Administration,O,,
NaN,this,O,,
NaN,year,O,,
NaN,reported,O,,
NaN,finding,O,,
NaN,substantial,O,,
NaN,levels,O,,
NaN,of,O,,
NaN,the,O,,
NaN,chemicals,O,,
NaN,in,O,,
NaN,random,O,,
NaN,samples,O,,
NaN,of,O,,
NaN,grocery,O,,
NaN,store,O,,
NaN,meats,O,,
NaN,,,O,
NaN,dairy,O,,
NaN,products,O,,
NaN,,,O,
NaN,seafood,O,,
NaN,and,O,,
NaN,even,O,,
NaN,off,O,,
NaN,-,O,,
NaN,the,O,,
NaN,-,O,,
NaN,shelf,O,,
NaN,chocolate,O,,
NaN,cake,O,,
NaN,,,O,
NaN,although,O,,
NaN,the,O,,
NaN,study,O,,
NaN,did,O,,
NaN,not,O,,
NaN,mention,O,,
NaN,any,O,,
NaN,connection,O,,
NaN,to,O,,
NaN,sewage,O,,
NaN,waste.\“The,O,,
NaN,FDA,O,,
NaN,continues,O,,
NaN,to,O,,
NaN,work,O,,
NaN,with,O,,
NaN,other,O,,
NaN,federal,O,,
NaN,agencies,O,,
NaN,to,O,,
NaN,identify,O,,
NaN,sources,O,,
NaN,and,O,,
NaN,reduce,O,,
NaN,or,O,,
NaN,eliminate,O,,
NaN,pathways,O,,
NaN,for,O,,
NaN,dietary,O,,
NaN,PFAS,B-chem,,
NaN,exposure,O,,
NaN,including,O,,
NaN,through,O,,
NaN,use,O,,
NaN,of,O,,
NaN,biosolids,\,O,
NaN,”,O,,
NaN,spokeswoman,O,,
NaN,Lindsay,O,,
NaN,Haake,O,,
NaN,said,O,,
NaN,.,O,,
Sentence 18,The,O,,
NaN,extent,O,,
NaN,of,O,,
NaN,any,O,,
NaN,threat,O,,
NaN,to,O,,
NaN,the,O,,
NaN,food,O,,
NaN,supply,O,,
NaN,is,O,,
NaN,unknown,O,,
NaN,because,O,,
NaN,so,O,,
NaN,little,O,,
NaN,testing,O,,
NaN,has,O,,
NaN,been,O,,
NaN,done,O,,
NaN,,,O,
NaN,scientists,O,,
NaN,say.\“We,O,,
NaN,do,O,,
NaN,n’t,O,,
NaN,have,O,,
NaN,a,O,,
NaN,lot,O,,
NaN,of,O,,
NaN,data,O,,
NaN,but,O,,
Sentence 19,the,O,,
NaN,data,O,,
NaN,we,O,,
NaN,have,O,,
NaN,suggests,O,,
NaN,it,O,,
NaN,’s,O,,
NaN,a,O,,
NaN,problem,\,O,
NaN,”,O,,
NaN,Linda,O,,
NaN,Birnbaum,O,,
NaN,,,O,
NaN,director,O,,
NaN,of,O,,
NaN,the,O,,
NaN,National,O,,
NaN,Institute,O,,
NaN,of,O,,
NaN,Environmental,O,,
NaN,Health,O,,
NaN,Sciences,O,,
NaN,,,O,
NaN,said,O,,
NaN,at,O,,
NaN,a,O,,
NaN,recent,O,,
NaN,conference,O,,
NaN,in,O,,
NaN,Boston,O,,
NaN,.,O,,
Sentence 20,\“We,O,,
NaN,are,O,,
NaN,finding,O,,
NaN,that,O,,
NaN,there,O,,
NaN,are,O,,
NaN,elevated,O,,
NaN,levels,O,,
NaN,of,O,,
NaN,different,O,,
NaN,PFAS,B-chem,,
NaN,in,O,,
NaN,biosolids,O,,
NaN,.,O,,
Sentence 21,We,O,,
NaN,clearly,O,,
NaN,need,O,,
NaN,more,O,,
NaN,research,O,,
NaN,in,O,,
NaN,this,O,,
NaN,area.\”Studies,O,,
NaN,have,O,,
NaN,documented,O,,
NaN,PFAS,B-chem,,
NaN,absorption,O,,
NaN,by,O,,
NaN,some,O,,
NaN,crops,O,,
NaN,\”lettuce,O,,
NaN,,,O,
NaN,tomatoes,O,,
NaN,and,O,,
NaN,radishes,O,,
NaN,among,O,,
NaN,them\,O,,
NaN,”,O,,
NaN,from,O,,
NaN,soils,O,,
NaN,fertilized,O,,
NaN,with,O,,
NaN,sewage,O,,
NaN,byproducts,O,,
NaN,.,O,,
Sentence 22,And,O,,
NaN,the,O,,
NaN,EPA,O,,
NaN,’s,O,,
NaN,inspector,O,,
NaN,general,O,,
NaN,reported,O,,
NaN,last,O,,
NaN,year,O,,
NaN,that,O,,
NaN,the,O,,
NaN,agency,O,,
NaN,was,O,,
NaN,falling,O,,
NaN,short,O,,
NaN,in,O,,
NaN,tracking,O,,
NaN,hundreds,O,,
NaN,of,O,,
NaN,pollutants,O,,
NaN,in,O,,
NaN,sludge,O,,
NaN,,,O,
NaN,including,O,,
NaN,PFAS.Yet,O,,
NaN,despite,O,,
NaN,growing,O,,
NaN,evidence,O,,
NaN,that,O,,
NaN,at,O,,
NaN,least,O,,
NaN,some,O,,
NaN,sludge,O,,
NaN,is,O,,
NaN,contaminated,O,,
NaN,,,O,
NaN,the,O,,
NaN,federal,O,,
NaN,government,O,,
NaN,has,O,,
NaN,n’t,O,,
NaN,limited,O,,
NaN,PFAS,B-chem,,
NaN,in,O,,
NaN,fertilizer,B-chem,,
NaN,or,O,,
NaN,developed,O,,
NaN,a,O,,
NaN,standard,O,,
NaN,for,O,,
NaN,determining,O,,
NaN,safe,O,,
NaN,levels,O,,
NaN,.,O,,
Sentence 23,That,O,,
NaN,leaves,O,,
NaN,fertilizer,O,,
NaN,companies,O,,
NaN,and,O,,
NaN,farmers,O,,
NaN,wondering,O,,
NaN,what,O,,
NaN,to,O,,
NaN,do,O,,
NaN,and,O,,
NaN,fearful,O,,
NaN,of,O,,
NaN,consumer,O,,
NaN,backlash.\“If,O,,
Sentence 24,you,O,,
NaN,want,O,,
NaN,to,O,,
NaN,destroy,O,,
NaN,agriculture,O,,
NaN,in,O,,
NaN,Michigan,O,,
NaN,,,O,
Sentence 25,start,O,,
NaN,talking,O,,
NaN,about,O,,
NaN,,,O,
NaN,’,O,,
NaN,Hey,O,,
NaN,,,O,
NaN,it,O,,
NaN,could,O,,
NaN,be,O,,
NaN,contaminated,O,,
NaN,with,O,,
NaN,PFAS,B-chem,,
NaN,”,O,,
NaN,said,O,,
NaN,Laura,O,,
NaN,Campbell,O,,
NaN,,,O,
NaN,agricultural,O,,
NaN,ecology,O,,
NaN,manager,O,,
NaN,for,O,,
NaN,the,O,,
NaN,Michigan,O,,
NaN,Farm,O,,
NaN,Bureau,O,,
NaN,.,O,,
Sentence 26,\“People,O,,
NaN,will,O,,
NaN,see,O,,
NaN,that,O,,
NaN,and,O,,
NaN,say,O,,
NaN,,,O,
NaN,‘,O,,
NaN,Oh,O,,
NaN,,,O,
NaN,we,O,,
NaN,ca,O,,
NaN,n’t,O,,
NaN,trust,O,,
NaN,them,O,,
NaN,,,O,
NaN,we,O,,
NaN,’ll,O,,
NaN,buy,O,,
NaN,from,O,,
NaN,elsewhere,O,,
NaN,,,O,
NaN,’,O,,
NaN,even,O,,
NaN,though,O,,
NaN,the,O,,
NaN,problem,O,,
NaN,is,O,,
NaN,no,O,,
NaN,worse,O,,
NaN,in,O,,
NaN,Michigan,O,,
NaN,than,O,,
NaN,it,O,,
NaN,is,O,,
NaN,anywhere,O,,
NaN,else.\”Studies,O,,
NaN,going,O,,
NaN,back,O,,
NaN,almost,O,,
NaN,two,O,,
NaN,decades,O,,
NaN,found,O,,
NaN,PFAS,B-chem,,
NaN,in,O,,
NaN,sludge,O,,
NaN,,,O,
NaN,primarily,O,,
NaN,from,O,,
NaN,industrial,O,,
NaN,wastewater,O,,
NaN,that,O,,
NaN,flows,O,,
NaN,to,O,,
NaN,municipal,O,,
NaN,treatment,O,,
NaN,facilities,O,,
NaN,.,O,,
Sentence 27,Residential,O,,
NaN,sewage,O,,
NaN,is,O,,
NaN,another,O,,
NaN,source,O,,
NaN,from,O,,
NaN,carpets,O,,
NaN,,,O,
NaN,clothes,O,,
NaN,and,O,,
NaN,other,O,,
NaN,household,O,,
NaN,items,O,,
NaN,containing,O,,
NaN,PFAS,B-chem,,
NaN,.,O,,
Sentence 28,The,O,,
NaN,grease-,O,,
NaN,and,O,,
NaN,water,O,,
NaN,-,O,,
NaN,resistant,O,,
NaN,compounds,O,,
NaN,,,O,
NaN,known,O,,
NaN,as,O,,
NaN,\“forever,O,,
NaN,chemicals\,O,,
NaN,”,O,,
NaN,because,O,,
NaN,they,O,,
NaN,do,O,,
NaN,n’t,O,,
NaN,degrade,O,,
NaN,naturally,O,,
NaN,and,O,,
NaN,are,O,,
NaN,believed,O,,
NaN,capable,O,,
NaN,of,O,,
NaN,lingering,O,,
NaN,indefinitely,O,,
NaN,in,O,,
NaN,the,O,,
NaN,environment,O,,
NaN,,,O,
NaN,also,O,,
NaN,are,O,,
NaN,found,O,,
NaN,in,O,,
NaN,firefighting,O,,
NaN,foam,O,,
NaN,used,O,,
NaN,at,O,,
NaN,military,O,,
NaN,bases,O,,
NaN,and,O,,
NaN,airports,O,,
NaN,.,O,,
Sentence 29,Evidence,O,,
NaN,of,O,,
NaN,a,O,,
NaN,link,O,,
NaN,between,O,,
NaN,PFAS,B-chem,,
NaN,-,O,,
NaN,laced,O,,
NaN,sludge,O,,
NaN,and,O,,
NaN,food,O,,
NaN,emerged,O,,
NaN,in,O,,
NaN,2008,O,,
NaN,,,O,
NaN,when,O,,
NaN,the,O,,
NaN,EPA,O,,
NaN,found,O,,
NaN,elevated,O,,
NaN,levels,O,,
NaN,of,O,,
NaN,several,O,,
NaN,compounds,O,,
NaN,in,O,,
NaN,sludge,O,,
NaN,that,O,,
NaN,a,O,,
NaN,Decatur,O,,
NaN,,,O,
NaN,Alabama,O,,
NaN,utility,O,,
NaN,had,O,,
NaN,spread,O,,
NaN,on,O,,
NaN,5,0,O,
NaN,acres,O,,
NaN,of,O,,
NaN,farmland,O,,
NaN,.,O,,
Sentence 30,They,O,,
NaN,were,O,,
NaN,detected,O,,
NaN,in,O,,
NaN,nearby,O,,
NaN,waters,O,,
NaN,and,O,,
NaN,vegetation,O,,
NaN,from,O,,
NaN,the,O,,
NaN,fields,O,,
NaN,.,O,,
Sentence 31,The,O,,
NaN,chemicals,O,,
NaN,were,O,,
NaN,traced,O,,
NaN,to,O,,
NaN,several,O,,
NaN,companies,O,,
NaN,that,O,,
NaN,manufactured,O,,
NaN,and,O,,
NaN,used,O,,
NaN,PFAS.\“I’m,O,,
NaN,very,O,,
NaN,concerned,O,,
NaN,about,O,,
NaN,replicating,O,,
NaN,that,O,,
NaN,in,O,,
NaN,other,O,,
NaN,states,\,O,
NaN,”,O,,
NaN,EPA,O,,
NaN,’s,O,,
NaN,Andrew,O,,
NaN,Lindstrom,O,,
NaN,,,O,
NaN,whose,O,,
NaN,lab,O,,
NaN,ran,O,,
NaN,tests,O,,
NaN,there,O,,
NaN,,,O,
NaN,said,O,,
NaN,at,O,,
NaN,the,O,,
NaN,Boston,O,,
NaN,conference,O,,
NaN,.,O,,
Sentence 32,Milk,O,,
NaN,from,O,,
NaN,one,O,,
NaN,dairy,O,,
NaN,contained,O,,
NaN,270,B-quant,,
NaN,parts,I-quant,,
NaN,per,I-quant,,
NaN,trillion,I-quant,,
NaN,of,O,,
NaN,PFAS,B-chem,,
NaN,almost,O,,
NaN,four,O,,
NaN,times,O,,
NaN,the,O,,
NaN,agency,O,,
NaN,’s,O,,
NaN,nonbinding,O,,
NaN,health,O,,
NaN,risk,O,,
NaN,level,O,,
NaN,of,O,,
NaN,70,B-quant,,
NaN,ppt,I-quant,,
NaN,for,O,,
NaN,PFOA,B-chem,,
NaN,and,O,,
NaN,PFOS,B-chem,,
NaN,,,O,
NaN,the,O,,
NaN,two,O,,
NaN,best,O,,
NaN,-,O,,
NaN,known,O,,
NaN,chemicals,O,,
NaN,in,O,,
NaN,the,O,,
NaN,class,O,,
NaN,.,O,,
Sentence 33,An,O,,
NaN,EPA,O,,
NaN,\“action,O,,
NaN,plan\,O,,
NaN,”,O,,
NaN,in,O,,
NaN,February,O,,
NaN,acknowledged,O,,
NaN,\“information,O,,
NaN,gaps\,O,,
NaN,”,O,,
NaN,about,O,,
NaN,tainted,O,,
NaN,sludge,O,,
NaN,.,O,,
Sentence 34,It,O,,
NaN,said,O,,
NaN,the,O,,
NaN,agency,O,,
NaN,was,O,,
NaN,developing,O,,
NaN,better,O,,
NaN,detection,O,,
NaN,methods,O,,
NaN,and,O,,
NaN,assessing,O,,
NaN,risks,O,,
NaN,posed,O,,
NaN,by,O,,
NaN,PFOA,B-chem,,
NaN,and,O,,
NaN,PFOS,B-chem,,
NaN,,,O,
NaN,which,O,,
NaN,no,O,,
NaN,longer,O,,
NaN,are,O,,
NaN,manufactured,O,,
NaN,in,O,,
NaN,the,O,,
NaN,U.S.,O,,
NaN,but,O,,
NaN,remain,O,,
NaN,widespread,O,,
NaN,in,O,,
NaN,the,O,,
NaN,environment.\“We,O,,
NaN,are,O,,
NaN,studying,O,,
NaN,the,O,,
NaN,potential,O,,
NaN,pathways,O,,
NaN,by,O,,
NaN,which,O,,
NaN,PFAS,B-chem,,
NaN,are,O,,
NaN,getting,O,,
NaN,into,O,,
NaN,biosolids,O,,
Sentence 35,and,O,,
NaN,we,O,,
NaN,are,O,,
NaN,researching,O,,
NaN,alternative,O,,
NaN,methods,O,,
NaN,for,O,,
NaN,removing,O,,
NaN,or,O,,
NaN,destroying,O,,
NaN,PFAS,B-chem,,
NaN,in,O,,
NaN,biosolids,O,,
NaN,if,O,,
NaN,analysis,O,,
NaN,indicates,O,,
NaN,that,O,,
NaN,detected,O,,
NaN,levels,O,,
NaN,are,O,,
NaN,of,O,,
NaN,risk,O,,
NaN,and,O,,
NaN,need,O,,
NaN,reduction,\,O,
NaN,”,O,,
Sentence 36,the,O,,
NaN,agency,O,,
NaN,told,O,,
NaN,The,O,,
NaN,Associated,O,,
NaN,Press,O,,
NaN,in,O,,
NaN,a,O,,
NaN,statement,O,,
NaN,.,O,,
Sentence 37,Advocacy,O,,
NaN,groups,O,,
NaN,say,O,,
NaN,EPA,O,,
NaN,also,O,,
NaN,should,O,,
NaN,look,O,,
NaN,at,O,,
NaN,chemicals,O,,
NaN,developed,O,,
NaN,as,O,,
NaN,replacements,O,,
NaN,for,O,,
NaN,PFOA,B-chem,,
NaN,and,O,,
NaN,PFOS,B-chem,,
NaN,,,O,
NaN,which,O,,
NaN,studies,O,,
NaN,found,O,,
NaN,accumulate,O,,
NaN,in,O,,
NaN,edible,O,,
NaN,parts,O,,
NaN,of,O,,
NaN,plants.\“At,O,,
NaN,least,O,,
NaN,EPA,O,,
NaN,should,O,,
NaN,require,O,,
NaN,that,O,,
NaN,sludge,O,,
NaN,be,O,,
NaN,tested,O,,
NaN,for,O,,
NaN,PFAS,B-chem,,
NaN,before,O,,
NaN,being,O,,
NaN,applied,O,,
NaN,to,O,,
NaN,farm,O,,
NaN,fields,\,O,
NaN,”,O,,
NaN,said,O,,
NaN,Colin,O,,
NaN,O’Neil,O,,
NaN,,,O,
NaN,legislative,O,,
NaN,director,O,,
NaN,with,O,,
NaN,the,O,,
NaN,Environmental,O,,
NaN,Working,O,,
NaN,Group,O,,
NaN,.,O,,
Sentence 38,Its,O,,
NaN,inspector,O,,
NaN,general,O,,
NaN,reported,O,,
NaN,last,O,,
NaN,year,O,,
NaN,that,O,,
NaN,the,O,,
NaN,EPA,O,,
NaN,had,O,,
NaN,identified,O,,
NaN,352,O,,
NaN,pollutants,O,,
NaN,,,O,
NaN,including,O,,
NaN,PFAS,B-chem,,
NaN,,,O,
NaN,in,O,,
NaN,biosolids,O,,
NaN,.,O,,
Sentence 39,But,O,,
NaN,the,O,,
NaN,report,O,,
NaN,concluded,O,,
NaN,the,O,,
NaN,agency,O,,
NaN,had,O,,
NaN,too,O,,
NaN,little,O,,
NaN,data,O,,
NaN,and,O,,
NaN,other,O,,
NaN,tools,O,,
NaN,to,O,,
NaN,assess,O,,
NaN,their,O,,
NaN,safety,O,,
NaN,.,O,,
Sentence 40,Regulations,O,,
NaN,require,O,,
NaN,testing,O,,
NaN,for,O,,
NaN,only,O,,
NaN,nine,O,,
NaN,pollutants,O,,
NaN,in,O,,
NaN,sludge,O,,
NaN,,,O,
NaN,all,O,,
NaN,heavy,O,,
NaN,metals,O,,
NaN,.,O,,
Sentence 41,Several,O,,
NaN,states,O,,
NaN,are,O,,
NaN,examining,O,,
NaN,sewage,O,,
NaN,sludge,O,,
NaN,for,O,,
NaN,PFAS,B-chem,,
NaN,contamination,O,,
NaN,and,O,,
NaN,assessing,O,,
NaN,potential,O,,
NaN,dangers,O,,
NaN,.,O,,
Sentence 42,Maine,O,,
NaN,has,O,,
NaN,enacted,O,,
NaN,a,O,,
NaN,nonbinding,O,,
NaN,advisory,O,,
NaN,level,O,,
NaN,for,O,,
NaN,PFAS,B-chem,,
NaN,in,O,,
NaN,sludge,O,,
NaN,and,O,,
NaN,New,O,,
NaN,Hampshire,O,,
NaN,is,O,,
NaN,working,O,,
NaN,with,O,,
NaN,the,O,,
NaN,U.S.,O,,
NaN,Geological,O,,
NaN,Survey,O,,
NaN,on,O,,
NaN,a,O,,
NaN,soil,O,,
NaN,study,O,,
NaN,whose,O,,
NaN,results,O,,
NaN,will,O,,
NaN,help,O,,
NaN,them,O,,
NaN,set,O,,
NaN,a,O,,
NaN,standard,O,,
NaN,.,O,,
Sentence 43,Maine,O,,
NaN,also,O,,
NaN,found,O,,
NaN,most,O,,
NaN,biosolids,O,,
NaN,from,O,,
NaN,more,O,,
NaN,than,O,,
NaN,30,O,,
NaN,wastewater,O,,
NaN,treatment,O,,
NaN,plants,O,,
NaN,were,O,,
NaN,above,O,,
NaN,the,O,,
NaN,state,O,,
NaN,’s,O,,
NaN,advisory,O,,
NaN,level,O,,
NaN,while,O,,
NaN,neighboring,O,,
NaN,New,O,,
NaN,Hampshire,O,,
NaN,detected,O,,
NaN,PFAS,B-chem,,
NaN,in,O,,
NaN,tests,O,,
NaN,of,O,,
NaN,sludge,O,,
NaN,from,O,,
NaN,two,O,,
NaN,dozen,O,,
NaN,permit,O,,
NaN,holders,O,,
NaN,.,O,,
Sentence 44,Neither,O,,
NaN,state,O,,
NaN,found,O,,
NaN,traceable,O,,
NaN,levels,O,,
NaN,of,O,,
NaN,PFAS,B-chem,,
NaN,in,O,,
NaN,the,O,,
NaN,milk,O,,
NaN,tested,O,,
NaN,.,O,,
Sentence 45,Based,O,,
NaN,on,O,,
NaN,sludge,O,,
NaN,tests,O,,
NaN,at,O,,
NaN,41,O,,
NaN,plants,O,,
NaN,,,O,
NaN,Michigan,O,,
NaN,ordered,O,,
NaN,several,O,,
NaN,to,O,,
NaN,stop,O,,
NaN,distributing,O,,
NaN,it,O,,
NaN,to,O,,
NaN,farms,O,,
NaN,.,O,,
Sentence 46,After,O,,
NaN,the,O,,
NaN,state,O,,
NaN,’s,O,,
NaN,environmental,O,,
NaN,department,O,,
NaN,ordered,O,,
NaN,some,O,,
NaN,plants,O,,
NaN,to,O,,
NaN,trace,O,,
NaN,PFAS,B-chem,,
NaN,sent,O,,
NaN,to,O,,
NaN,them,O,,
NaN,,,O,
NaN,several,O,,
NaN,installed,O,,
NaN,treatment,O,,
NaN,systems,O,,
NaN,that,O,,
NaN,sharply,O,,
NaN,reduced,O,,
NaN,their,O,,
NaN,pollution,O,,
NaN,output,O,,
NaN,,,O,
NaN,spokesman,O,,
NaN,Scott,O,,
NaN,Dean,O,,
NaN,said,O,,
NaN,.,O,,
Sentence 47,Among,O,,
NaN,them,O,,
NaN,was,O,,
NaN,Lapeer,O,,
NaN,Plating,O,,
NaN,&,O,,
NaN,Plastics,O,,
NaN,,,O,
NaN,the,O,,
NaN,automotive,O,,
NaN,chrome,O,,
NaN,manufacturer,O,,
NaN,that,O,,
NaN,caused,O,,
Sentence 48,the,O,,
NaN,Lapeer,O,,
NaN,contamination.ut,O,,
NaN,City,O,,
NaN,Manager,O,,
NaN,Dale,O,,
NaN,Kerbyson,O,,
NaN,said,O,,
NaN,the,O,,
NaN,company,O,,
NaN,has,O,,
NaN,reneged,O,,
NaN,on,O,,
NaN,a,O,,
NaN,promise,O,,
NaN,to,O,,
NaN,help,O,,
NaN,cover,O,,
NaN,Lapeer,O,,
NaN,’s,O,,
NaN,costs,O,,
NaN,of,O,,
NaN,dealing,O,,
NaN,with,O,,
NaN,the,O,,
NaN,pollution,O,,
NaN,and,O,,
NaN,a,O,,
NaN,lawsuit,O,,
NaN,may,O,,
NaN,be,O,,
NaN,coming,O,,
NaN,.,O,,
Sentence 49,\“I,O,,
Sentence 50,do,O,,
NaN,n’t,O,,
NaN,think,O,,
NaN,the,O,,
NaN,citizens,O,,
NaN,of,O,,
NaN,our,O,,
NaN,city,O,,
NaN,should,O,,
NaN,have,O,,
NaN,to,O,,
NaN,pay,O,,
NaN,for,O,,
NaN,this,\,O,
NaN,”,O,,
Sentence 51,Kerbyson,O,,
NaN,said,O,,
NaN,.,O,,
Sentence 52,Lapeer,O,,
NaN,Plating,O,,
NaN,&,O,,
NaN,Plastics,O,,
NaN,did,O,,
NaN,not,O,,
NaN,respond,O,,
NaN,to,O,,
NaN,email,O,,
NaN,and,O,,
NaN,phone,O,,
NaN,messages,O,,
NaN,seeking,O,,
NaN,comment,O,,
NaN,.,O,,
Sentence 53,Although,O,,
NaN,they,O,,
NaN,complain,O,,
NaN,about,O,,
NaN,a,O,,
NaN,lack,O,,
NaN,of,O,,
NaN,government,O,,
NaN,standards,O,,
NaN,,,O,
NaN,some,O,,
NaN,cities,O,,
NaN,and,O,,
NaN,towns,O,,
NaN,fear,O,,
NaN,strict,O,,
NaN,rules,O,,
NaN,that,O,,
NaN,could,O,,
NaN,force,O,,
NaN,costly,O,,
NaN,infrastructure,O,,
NaN,upgrades,O,,
NaN,or,O,,
NaN,sending,O,,
NaN,sludge,O,,
NaN,to,O,,
NaN,out,O,,
NaN,-,O,,
NaN,of,O,,
NaN,-,O,,
NaN,state,O,,
NaN,landfills,O,,
NaN,.,O,,
Sentence 54,And,O,,
NaN,companies,O,,
NaN,worry,O,,
NaN,they,O,,
NaN,will,O,,
NaN,be,O,,
NaN,put,O,,
NaN,out,O,,
NaN,of,O,,
NaN,business,O,,
NaN,.,O,,
Sentence 55,“,O,,
NaN,\This,O,,
NaN,is,O,,
NaN,the,O,,
NaN,biggest,O,,
NaN,issue,O,,
NaN,that,O,,
NaN,has,O,,
NaN,hit,O,,
NaN,the,O,,
NaN,biosolids,O,,
NaN,recycling,O,,
NaN,profession,O,,
NaN,in,O,,
NaN,North,O,,
NaN,America,O,,
NaN,ever,O,,
NaN,,,O,
NaN,because,O,,
NaN,of,O,,
NaN,regulatory,O,,
NaN,overreaction,\,O,
NaN,”,O,,
NaN,said,O,,
NaN,Ned,O,,
NaN,Beecher,O,,
NaN,,,O,
NaN,executive,O,,
NaN,director,O,,
NaN,of,O,,
NaN,the,O,,
NaN,North,O,,
NaN,East,O,,
NaN,Biosolids,O,,
NaN,and,O,,
NaN,Residuals,O,,
NaN,Association,O,,
NaN,.,O,,
Sentence 56,Companies,O,,
NaN,that,O,,
NaN,manufacture,O,,
NaN,compost,O,,
Sentence 57,\,O,,
Sentence 58,”,O,,
NaN,some,O,,
NaN,from,O,,
NaN,sewage,B-chem,,
NaN,sludge\,I-chem,,
NaN,”,O,,
NaN,contend,O,,
NaN,tough,O,,
NaN,standards,O,,
NaN,are,O,,
NaN,premature,O,,
NaN,until,O,,
NaN,scientists,O,,
NaN,determine,O,,
NaN,acceptable,O,,
NaN,PFAS,B-chem,,
NaN,levels.\“We,O,,
Sentence 59,do,O,,
NaN,n’t,O,,
NaN,want,O,,
NaN,people,O,,
NaN,jumping,O,,
NaN,to,O,,
NaN,conclusions,\,O,
NaN,”,O,,
NaN,said,O,,
NaN,Frank,O,,
NaN,Franciosi,O,,
NaN,,,O,
NaN,executive,O,,
NaN,director,O,,
NaN,of,O,,
NaN,the,O,,
NaN,U.S.,O,,
NaN,Composting,O,,
NaN,Council,O,,
NaN,.,O,,
Sentence 60,If,O,,
NaN,EPA,O,,
NaN,cracks,O,,
NaN,down,O,,
NaN,on,O,,
NaN,anyone,O,,
NaN,,,O,
NaN,he,O,,
NaN,said,O,,
NaN,,,O,
NaN,it,O,,
NaN,should,O,,
NaN,be,O,,
NaN,those,O,,
NaN,who,O,,
NaN,manufacture,O,,
NaN,and,O,,
NaN,use,O,,
NaN,PFAS,B-chem,,
NaN,chemicals,I-chem,,
NaN,that,O,,
NaN,enter,O,,
NaN,the,O,,
NaN,waste,O,,
NaN,stream,O,,
NaN,.,O,,
Sentence 1,NASHVILLE,O,,
NaN,,,O,
NaN,Tenn.,O,,
NaN,(,O,,
NaN,AP,O,,
NaN,),O,,
NaN,-,O,,
Sentence 2,The,O,,
NaN,nation,O,,
NaN,’s,O,,
NaN,largest,O,,
NaN,public,O,,
NaN,utility,O,,
NaN,on,O,,
NaN,Thursday,O,,
NaN,agreed,O,,
NaN,to,O,,
NaN,dig,O,,
NaN,up,O,,
NaN,and,O,,
NaN,remove,O,,
NaN,about,O,,
NaN,12,O,,
NaN,million,O,,
NaN,cubic,O,,
NaN,yards,O,,
NaN,(,O,,
NaN,9.2,O,,
NaN,million,O,,
NaN,cubic,O,,
NaN,meters,O,,
NaN,),O,,
NaN,of,O,,
NaN,coal,O,,
NaN,ash,O,,
NaN,from,O,,
NaN,unlined,O,,
NaN,pits,O,,
NaN,at,O,,
NaN,a,O,,
NaN,Tennessee,O,,
NaN,coal,O,,
NaN,-,O,,
NaN,burning,O,,
NaN,power,O,,
NaN,plant,O,,
NaN,.,O,,
Sentence 3,Prompted,O,,
NaN,by,O,,
NaN,two,O,,
NaN,environmental,O,,
NaN,groups,O,,
NaN,,,O,
NaN,the,O,,
NaN,state,O,,
NaN,sued,O,,
NaN,the,O,,
NaN,Tennessee,O,,
